query	config	requests	first	last	termination	diefficiency	restarts
interactive discover 1.0	baseline	51	2.426	7.756	8.057	25.005	0
interactive discover 1.0	cardinality once void	51	2.631	8.815	9.575	29.01	0
interactive discover 1.0	cardinality once	51	2.668	8.507	9.123	27.509	0
interactive discover 1.0	cardinality unlimited void	51	2.933	3.064	3.206	1.823	0
interactive discover 1.0	cardinality unlimited	51	3.331	3.466	3.706	2.148	0
interactive discover 1.0	timeout 1000 void	51	9.604	12.387	17.644	17.167	0
interactive discover 1.0	timeout 1000	51	9.763	37.361	43.866	128.594	0
interactive discover 1.0	timeout 10000 void	51	17.829	20.431	25.801	20.032	0
interactive discover 1.0	timeout 10000	51	11.346	17.98	21.749	34.971	0
interactive discover 1.0	timeout 20000 void	51	4.606	11.369	24.332	32.023	0
interactive discover 1.0	timeout 20000	51	9.081	23.148	28.654	66.981	0
interactive discover 1.0	timeout 5000 void	51	13.192	17.213	21.959	23.793	0
interactive discover 1.0	timeout 5000	51	13.022	16.626	20.567	21.994	0
interactive discover 1.0	cardinality once void simple	51	2.171	8.064	9.171	27.523	0
interactive discover 1.0	cardinality unlimited void simple	51	2.458	2.567	3.236	1.527	0
interactive discover 1.0	overhead simple	51	2.001	7.993	8.725	27.825	0
interactive discover 1.0	overhead	51	2.383	8.203	8.535	27.245	0
interactive discover 1.0	timeout 100 void simple	51	4.791	29.881	39.296	114.395	0
interactive discover 1.0	timeout 100 void	51	10.077	13.064	18.237	17.343	0
interactive discover 1.0	timeout 100	51	9.364	34.675	40.649	117.992	0
interactive discover 1.0	timeout 1000 void simple	51	6.875	30.978	40.155	111.107	0
interactive discover 1.0	timeout 10000 void simple	51	5.898	13.285	24.643	34.468	0
interactive discover 1.0	timeout 2000 void simple	51	6.771	34.282	43.516	125.754	0
interactive discover 1.0	timeout 2000 void	51	11.446	14.426	21.243	18.363	0
interactive discover 1.0	timeout 2000	51	10.77	12.884	19.618	14.769	0
interactive discover 1.0	timeout 20000 void simple	51	9.305	23.129	29.669	65.836	0
interactive discover 1.0	timeout 5000 void simple	51	4.645	13.262	21.933	41.011	0
interactive discover 1.1	baseline	50	1.186	1.292	1.456	0.885	0
interactive discover 1.1	cardinality once void	50	0.366	0.455	0.985	0.492	0
interactive discover 1.1	cardinality once	50	0.698	0.702	1.434	0.356	0
interactive discover 1.1	cardinality unlimited void	50	0.482	0.648	0.649	0.816	0
interactive discover 1.1	cardinality unlimited	50	0.404	0.547	0.864	0.562	0
interactive discover 1.1	timeout 1000 void	50	9.876	10.216	13.102	5.643	0
interactive discover 1.1	timeout 1000	50	7.5	8.424	22.108	6.553	0
interactive discover 1.1	timeout 10000 void	50	10.157	10.655	15.597	6.807	0
interactive discover 1.1	timeout 10000	50	5.226	5.234	15.862	2.625	0
interactive discover 1.1	timeout 20000 void	50	7.055	11.747	13.851	15.259	0
interactive discover 1.1	timeout 20000	50	8.48	8.893	20.909	5.674	0
interactive discover 1.1	timeout 5000 void	50	13.219	13.879	16.914	8.651	0
interactive discover 1.1	timeout 5000	50	9.464	9.752	16.371	5.343	0
interactive discover 1.1	cardinality once void simple	50	0.39	0.474	1.437	0.376	0
interactive discover 1.1	cardinality unlimited void simple	50	0.836	0.864	1.895	0.488	0
interactive discover 1.1	overhead simple	50	0.822	1.75	1.751	3.246	0
interactive discover 1.1	overhead	50	0.253	1.581	1.584	3.401	0
interactive discover 1.1	timeout 100 void simple	50	9.211	9.745	16.105	5.696	0
interactive discover 1.1	timeout 100 void	50	10.136	11.428	14.727	8.961	0
interactive discover 1.1	timeout 100	50	8.64	9.085	15.549	5.519	0
interactive discover 1.1	timeout 1000 void simple	50	5.655	6.384	11.581	4.72	0
interactive discover 1.1	timeout 10000 void simple	50	9.605	10.481	15.879	6.256	0
interactive discover 1.1	timeout 2000 void simple	50	0.551	8.515	16.608	19.017	0
interactive discover 1.1	timeout 2000 void	50	13.905	14.662	15.361	9.36	0
interactive discover 1.1	timeout 2000	50	10.518	10.816	16.604	5.934	0
interactive discover 1.1	timeout 20000 void simple	50	6.025	6.501	25.182	4.675	0
interactive discover 1.1	timeout 5000 void simple	50	6.222	6.973	11.872	5.579	0
interactive discover 1.2	baseline	43	0.9	0.9	0.951	0.45	0
interactive discover 1.2	cardinality once void	43	0.496	0.496	0.497	0.248	0
interactive discover 1.2	cardinality once	43	0.605	0.605	0.606	0.302	0
interactive discover 1.2	cardinality unlimited void	43	0.412	0.412	0.506	0.206	0
interactive discover 1.2	cardinality unlimited	43	0.611	0.611	0.611	0.305	0
interactive discover 1.2	timeout 1000 void	43	10.725	10.725	12.393	5.362	0
interactive discover 1.2	timeout 1000	43	8.137	8.137	17.761	4.069	0
interactive discover 1.2	timeout 10000 void	43	4.253	4.253	18.084	2.127	0
interactive discover 1.2	timeout 10000	43	6.011	6.011	12.782	3.006	0
interactive discover 1.2	timeout 20000 void	43	10.752	10.752	11.054	5.376	0
interactive discover 1.2	timeout 20000	43	6.586	6.586	17.701	3.293	0
interactive discover 1.2	timeout 5000 void	43	12.307	12.307	16.316	6.154	0
interactive discover 1.2	timeout 5000	43	11.288	11.288	15.825	5.644	0
interactive discover 1.2	cardinality once void simple	43	0.713	0.713	0.969	0.356	0
interactive discover 1.2	cardinality unlimited void simple	43	1.24	1.24	1.262	0.62	0
interactive discover 1.2	overhead simple	43	1.086	1.086	1.087	0.543	0
interactive discover 1.2	overhead	43	0.437	0.437	1.073	0.218	0
interactive discover 1.2	timeout 100 void simple	43	7.09	7.09	14.73	3.545	0
interactive discover 1.2	timeout 100 void	43	12.38	12.38	13.931	6.19	0
interactive discover 1.2	timeout 100	43	9.43	9.43	14.415	4.715	0
interactive discover 1.2	timeout 1000 void simple	43	4.524	4.524	15.896	2.262	0
interactive discover 1.2	timeout 10000 void simple	43	8.594	8.594	13.613	4.297	0
interactive discover 1.2	timeout 2000 void simple	43	9.851	9.851	15.906	4.926	0
interactive discover 1.2	timeout 2000 void	43	11.25	11.25	11.767	5.625	0
interactive discover 1.2	timeout 2000	43	8.189	8.189	17.013	4.095	0
interactive discover 1.2	timeout 20000 void simple	43	6.856	6.856	18.614	3.428	0
interactive discover 1.2	timeout 5000 void simple	43	5.417	5.417	14.235	2.708	0
interactive discover 1.3	baseline	30	0.565	0.876	2.408	3.918	0
interactive discover 1.3	cardinality once void	30	0.773	1.258	2.739	5.681	0
interactive discover 1.3	cardinality once	30	0.947	1.079	2.49	1.461	0
interactive discover 1.3	cardinality unlimited void	30	0.747	0.757	0.758	0.431	0
interactive discover 1.3	cardinality unlimited	30	0.753	0.757	0.757	0.403	0
interactive discover 1.3	timeout 1000 void	30	5.622	5.744	8.67	3.839	0
interactive discover 1.3	timeout 1000	30	5.707	5.726	24.576	2.995	0
interactive discover 1.3	timeout 10000 void	30	6.703	6.831	21.603	4.005	0
interactive discover 1.3	timeout 10000	30	3.933	4.041	19.861	3.288	0
interactive discover 1.3	timeout 20000 void	30	5.513	5.717	19.737	4.204	0
interactive discover 1.3	timeout 20000	30	4.956	5.157	25.17	5.035	0
interactive discover 1.3	timeout 5000 void	30	11.806	12.556	18.114	11.555	0
interactive discover 1.3	timeout 5000	30	4.439	4.691	19.647	5.188	0
interactive discover 1.3	cardinality once void simple	30	0.521	0.609	2.638	0.997	0
interactive discover 1.3	cardinality unlimited void simple	30	1.586	1.706	3.521	1.729	0
interactive discover 1.3	overhead simple	30	0.468	1.338	2.783	11.828	0
interactive discover 1.3	overhead	30	0.671	0.9	2.543	3.001	0
interactive discover 1.3	timeout 100 void simple	30	4.863	6.267	28.638	14.208	0
interactive discover 1.3	timeout 100 void	30	8.7	10.028	26.35	11.158	0
interactive discover 1.3	timeout 100	30	6.806	7.265	24.342	6.794	0
interactive discover 1.3	timeout 1000 void simple	30	5.442	6.334	22.279	8.478	0
interactive discover 1.3	timeout 10000 void simple	30	5.347	6.794	25.684	18.45	0
interactive discover 1.3	timeout 2000 void simple	30	8.224	8.898	19.106	8.944	0
interactive discover 1.3	timeout 2000 void	30	5.073	5.181	28.068	2.961	0
interactive discover 1.3	timeout 2000	30	6.148	6.272	19.334	4.493	0
interactive discover 1.3	timeout 20000 void simple	30	5.715	6.199	25.019	6.793	0
interactive discover 1.3	timeout 5000 void simple	30	2.206	2.236	4.505	1.302	0
interactive discover 1.4	baseline	45	1.249	1.306	5.835	0.854	0
interactive discover 1.4	cardinality once void	45	1.379	1.507	7.077	1.26	0
interactive discover 1.4	cardinality once	45	1.733	1.824	5.217	1.278	0
interactive discover 1.4	cardinality unlimited void	45	2.113	2.284	2.917	1.737	0
interactive discover 1.4	cardinality unlimited	45	1.619	1.712	2.346	1.213	0
interactive discover 1.4	timeout 1000 void	45	11.913	12.526	44.273	8.213	0
interactive discover 1.4	timeout 1000	45	4.96	5.229	21.661	3.781	0
interactive discover 1.4	timeout 10000 void	45	6.521	6.723	40.608	3.972	0
interactive discover 1.4	timeout 10000	45	4.079	4.163	15.525	2.394	0
interactive discover 1.4	timeout 20000 void	45	8.213	8.763	34.611	6.571	0
interactive discover 1.4	timeout 20000	45	5.884	6.612	26.173	7.164	0
interactive discover 1.4	timeout 5000 void	45	10.186	10.334	31.012	5.722	0
interactive discover 1.4	timeout 5000	45	8.606	9.242	28.227	7.09	0
interactive discover 1.4	cardinality once void simple	45	1.102	1.26	7.182	1.157	0
interactive discover 1.4	cardinality unlimited void simple	45	1.145	1.235	2.266	1.0	0
interactive discover 1.4	overhead simple	45	1.096	1.173	6.852	0.952	0
interactive discover 1.4	overhead	45	1.323	1.381	6.333	0.894	0
interactive discover 1.4	timeout 100 void simple	45	7.131	13.476	41.893	50.685	0
interactive discover 1.4	timeout 100 void	45	8.054	8.542	41.793	5.975	0
interactive discover 1.4	timeout 100	45	6.562	8.825	33.705	12.761	0
interactive discover 1.4	timeout 1000 void simple	45	5.066	8.567	34.165	23.502	0
interactive discover 1.4	timeout 10000 void simple	45	5.447	6.685	20.247	10.254	0
interactive discover 1.4	timeout 2000 void simple	45	5.927	6.225	37.1	3.984	0
interactive discover 1.4	timeout 2000 void	45	8.422	9.15	35.584	7.136	0
interactive discover 1.4	timeout 2000	45	8.969	9.498	33.13	7.029	0
interactive discover 1.4	timeout 20000 void simple	45	8.837	9.117	36.618	5.698	0
interactive discover 1.4	timeout 5000 void simple	45	6.134	6.933	30.225	6.569	0
interactive discover 2.0	baseline	52	1.67	8.406	8.407	277.733	0
interactive discover 2.0	cardinality once void	52	2.046	9.594	9.595	81.998	0
interactive discover 2.0	cardinality once	52	1.796	6.782	6.783	54.502	0
interactive discover 2.0	cardinality unlimited void	52	2.447	2.729	2.729	4.875	0
interactive discover 2.0	cardinality unlimited	52	2.444	2.741	2.742	4.994	0
interactive discover 2.0	timeout 1000 void	52	4.246	47.803	47.819	2651.13	0
interactive discover 2.0	timeout 1000	52	5.016	46.33	46.358	2490.695	0
interactive discover 2.0	timeout 10000 void	52	5.089	20.12	20.12	697.02	0
interactive discover 2.0	timeout 10000	52	2.712	46.329	48.944	2774.291	0
interactive discover 2.0	timeout 20000 void	52	3.437	44.261	47.114	2571.657	0
interactive discover 2.0	timeout 20000	52	6.744	33.825	34.491	1506.044	0
interactive discover 2.0	timeout 5000 void	52	5.043	58.127	58.631	3124.195	0
interactive discover 2.0	timeout 5000	52	3.815	45.245	45.558	2635.69	0
interactive discover 2.0	cardinality once void simple	52	1.179	9.242	9.501	96.935	0
interactive discover 2.0	cardinality unlimited void simple	52	1.816	2.685	2.685	22.73	0
interactive discover 2.0	overhead simple	52	1.127	8.766	8.767	332.296	0
interactive discover 2.0	overhead	52	1.693	8.664	8.664	295.371	0
interactive discover 2.0	timeout 100 void simple	52	3.611	47.886	48.288	2692.138	0
interactive discover 2.0	timeout 100 void	52	4.05	48.062	48.084	2664.83	0
interactive discover 2.0	timeout 100	52	4.173	38.022	38.025	1994.609	0
interactive discover 2.0	timeout 1000 void simple	52	3.547	46.96	47.079	2639.492	0
interactive discover 2.0	timeout 10000 void simple	52	3.476	20.444	20.78	1001.617	0
interactive discover 2.0	timeout 2000 void simple	52	5.047	48.852	49.237	2551.379	0
interactive discover 2.0	timeout 2000 void	52	6.212	50.912	50.964	1535.619	0
interactive discover 2.0	timeout 2000	52	10.495	42.769	42.816	324.353	0
interactive discover 2.0	timeout 20000 void simple	52	4.184	41.962	47.152	2408.698	0
interactive discover 2.0	timeout 5000 void simple	52	4.337	56.38	57.578	3220.332	0
interactive discover 2.1	baseline	51	0.49	1.784	1.784	5.63	0
interactive discover 2.1	cardinality once void	51	0.813	1.426	1.428	3.783	0
interactive discover 2.1	cardinality once	51	1.42	1.636	1.637	2.01	0
interactive discover 2.1	cardinality unlimited void	51	2.164	2.214	2.215	2.095	0
interactive discover 2.1	cardinality unlimited	51	1.539	2.478	2.478	5.511	0
interactive discover 2.1	timeout 1000 void	51	0.641	20.422	20.451	122.17	0
interactive discover 2.1	timeout 1000	51	6.336	21.332	21.646	103.137	0
interactive discover 2.1	timeout 10000 void	51	0.544	8.246	14.34	68.648	0
interactive discover 2.1	timeout 10000	51	5.169	9.58	10.884	44.785	0
interactive discover 2.1	timeout 20000 void	51	8.587	17.16	17.161	76.427	0
interactive discover 2.1	timeout 20000	51	4.947	17.068	17.068	82.169	0
interactive discover 2.1	timeout 5000 void	51	5.495	17.821	17.885	54.619	0
interactive discover 2.1	timeout 5000	51	5.088	13.47	13.47	41.53	0
interactive discover 2.1	cardinality once void simple	51	0.368	1.407	1.408	9.14	0
interactive discover 2.1	cardinality unlimited void simple	51	1.552	1.973	1.974	5.973	0
interactive discover 2.1	overhead simple	51	0.273	1.663	1.664	13.728	0
interactive discover 2.1	overhead	51	0.393	1.665	1.666	5.872	0
interactive discover 2.1	timeout 100 void simple	51	6.635	14.589	15.546	53.231	0
interactive discover 2.1	timeout 100 void	51	2.734	8.058	14.606	26.221	0
interactive discover 2.1	timeout 100	51	8.919	17.318	17.815	84.227	0
interactive discover 2.1	timeout 1000 void simple	51	7.099	19.62	19.652	117.865	0
interactive discover 2.1	timeout 10000 void simple	51	7.557	17.706	18.216	90.63	0
interactive discover 2.1	timeout 2000 void simple	51	5.017	17.702	17.718	93.346	0
interactive discover 2.1	timeout 2000 void	51	5.492	21.626	21.631	86.868	0
interactive discover 2.1	timeout 2000	51	6.314	18.599	18.651	85.072	0
interactive discover 2.1	timeout 20000 void simple	51	5.954	20.2	20.225	128.038	0
interactive discover 2.1	timeout 5000 void simple	51	4.281	17.36	17.386	133.844	0
interactive discover 2.2	baseline	44	0.186	1.077	1.078	1.675	0
interactive discover 2.2	cardinality once void	44	0.255	1.014	1.015	1.913	0
interactive discover 2.2	cardinality once	44	0.477	1.074	1.074	1.324	0
interactive discover 2.2	cardinality unlimited void	44	1.033	1.34	1.34	1.158	0
interactive discover 2.2	cardinality unlimited	44	0.219	1.486	1.486	2.132	0
interactive discover 2.2	timeout 1000 void	44	4.426	17.131	17.132	28.628	0
interactive discover 2.2	timeout 1000	44	5.283	10.812	11.501	73.494	0
interactive discover 2.2	timeout 10000 void	44	3.823	13.792	13.792	18.648	0
interactive discover 2.2	timeout 10000	44	3.635	12.253	12.253	24.35	0
interactive discover 2.2	timeout 20000 void	44	3.784	11.689	12.892	21.434	0
interactive discover 2.2	timeout 20000	44	0.318	12.648	12.65	63.858	0
interactive discover 2.2	timeout 5000 void	44	7.429	13.234	13.239	16.186	0
interactive discover 2.2	timeout 5000	44	4.656	10.188	10.322	164.808	0
interactive discover 2.2	cardinality once void simple	44	0.258	1.031	1.031	2.469	0
interactive discover 2.2	cardinality unlimited void simple	44	1.283	1.406	1.406	1.391	0
interactive discover 2.2	overhead simple	44	0.156	1.092	1.093	3.576	0
interactive discover 2.2	overhead	44	0.15	0.991	0.992	1.48	0
interactive discover 2.2	timeout 100 void simple	44	4.668	14.759	14.773	26.222	0
interactive discover 2.2	timeout 100 void	44	4.1	17.451	17.465	34.344	0
interactive discover 2.2	timeout 100	44	5.419	12.878	12.878	14.351	0
interactive discover 2.2	timeout 1000 void simple	44	4.469	11.529	12.76	123.055	0
interactive discover 2.2	timeout 10000 void simple	44	4.628	14.49	14.502	32.331	0
interactive discover 2.2	timeout 2000 void simple	44	7.195	14.129	14.151	36.308	0
interactive discover 2.2	timeout 2000 void	44	0.37	11.077	11.087	107.741	0
interactive discover 2.2	timeout 2000	44	5.735	16.631	16.631	40.054	0
interactive discover 2.2	timeout 20000 void simple	44	6.165	11.681	11.681	21.398	0
interactive discover 2.2	timeout 5000 void simple	44	5.378	10.514	10.617	77.923	0
interactive discover 2.3	baseline	31	1.084	3.391	3.391	195.348	0
interactive discover 2.3	cardinality once void	31	0.99	3.222	3.222	152.975	0
interactive discover 2.3	cardinality once	31	1.152	3.188	3.188	152.687	0
interactive discover 2.3	cardinality unlimited void	31	2.22	4.515	4.515	158.968	0
interactive discover 2.3	cardinality unlimited	31	2.366	5.798	5.798	339.68	0
interactive discover 2.3	timeout 1000 void	31	3.208	14.221	17.209	719.887	0
interactive discover 2.3	timeout 1000	31	5.213	18.284	20.246	938.996	0
interactive discover 2.3	timeout 10000 void	31	4.675	24.531	24.531	1072.586	0
interactive discover 2.3	timeout 10000	31	4.2	21.22	21.22	1016.484	0
interactive discover 2.3	timeout 20000 void	31	6.377	24.776	24.776	1736.603	0
interactive discover 2.3	timeout 20000	31	4.602	26.471	26.471	1869.673	0
interactive discover 2.3	timeout 5000 void	31	2.769	10.005	13.92	524.186	0
interactive discover 2.3	timeout 5000	31	5.856	17.213	19.44	757.708	0
interactive discover 2.3	cardinality once void simple	31	0.691	3.079	3.079	212.901	0
interactive discover 2.3	cardinality unlimited void simple	31	1.499	4.037	4.037	218.731	0
interactive discover 2.3	overhead simple	31	0.547	3.193	3.204	250.841	0
interactive discover 2.3	overhead	31	0.94	3.223	3.223	180.896	0
interactive discover 2.3	timeout 100 void simple	31	4.48	22.512	22.856	1335.201	0
interactive discover 2.3	timeout 100 void	31	5.151	24.707	24.833	1350.693	0
interactive discover 2.3	timeout 100	31	5.284	21.964	21.965	929.252	0
interactive discover 2.3	timeout 1000 void simple	31	4.388	16.746	18.883	1016.528	0
interactive discover 2.3	timeout 10000 void simple	31	5.152	22.453	22.47	1327.101	0
interactive discover 2.3	timeout 2000 void simple	31	8.152	23.97	24.689	1585.453	0
interactive discover 2.3	timeout 2000 void	31	4.384	20.587	20.587	755.307	0
interactive discover 2.3	timeout 2000	31	5.886	19.297	19.298	1071.084	0
interactive discover 2.3	timeout 20000 void simple	31	4.833	25.842	25.85	1811.452	0
interactive discover 2.3	timeout 5000 void simple	31	4.279	24.313	24.443	1812.716	0
interactive discover 2.4	baseline	46	1.387	7.781	7.781	93.82	0
interactive discover 2.4	cardinality once void	46	1.525	6.541	6.542	91.016	0
interactive discover 2.4	cardinality once	46	1.677	6.984	6.984	88.326	0
interactive discover 2.4	cardinality unlimited void	46	2.647	3.596	3.597	26.946	0
interactive discover 2.4	cardinality unlimited	46	2.266	3.136	3.137	23.255	0
interactive discover 2.4	timeout 1000 void	46	5.739	18.125	48.217	608.957	0
interactive discover 2.4	timeout 1000	46	2.184	4.104	22.07	131.755	0
interactive discover 2.4	timeout 10000 void	46	4.449	16.486	37.342	894.887	0
interactive discover 2.4	timeout 10000	46	4.382	30.147	30.148	737.9	0
interactive discover 2.4	timeout 20000 void	46	2.656	14.801	53.422	856.525	0
interactive discover 2.4	timeout 20000	46	4.038	12.923	52.845	653.261	0
interactive discover 2.4	timeout 5000 void	46	5.01	11.911	41.43	368.757	0
interactive discover 2.4	timeout 5000	46	3.231	35.787	36.999	597.075	0
interactive discover 2.4	cardinality once void simple	46	1.08	6.153	6.217	121.056	0
interactive discover 2.4	cardinality unlimited void simple	46	1.674	3.032	3.032	50.038	0
interactive discover 2.4	overhead simple	46	0.818	4.546	8.048	107.424	0
interactive discover 2.4	overhead	46	1.506	5.118	8.558	97.904	0
interactive discover 2.4	timeout 100 void simple	46	5.126	19.662	45.983	540.919	0
interactive discover 2.4	timeout 100 void	46	3.481	18.903	44.638	1000.923	0
interactive discover 2.4	timeout 100	46	5.136	14.852	39.823	502.569	0
interactive discover 2.4	timeout 1000 void simple	46	7.335	19.294	39.404	621.999	0
interactive discover 2.4	timeout 10000 void simple	46	4.072	28.754	48.312	1993.164	0
interactive discover 2.4	timeout 2000 void simple	46	5.225	16.058	46.436	509.968	0
interactive discover 2.4	timeout 2000 void	46	9.781	24.983	41.636	563.576	0
interactive discover 2.4	timeout 2000	46	8.612	32.606	47.481	695.639	0
interactive discover 2.4	timeout 20000 void simple	46	4.163	8.019	29.719	200.153	0
interactive discover 2.4	timeout 5000 void simple	46	6.056	18.316	44.261	309.293	0
interactive discover 3.0	baseline	178	49.073	49.074	49.074	24.575	0
interactive discover 3.0	cardinality once void	178	6.211	6.214	6.214	3.195	0
interactive discover 3.0	cardinality once	178	5.938	5.939	5.94	2.971	0
interactive discover 3.0	cardinality unlimited void	178	7.101	7.104	7.107	3.637	0
interactive discover 3.0	cardinality unlimited	178	7.615	7.615	7.617	3.808	0
interactive discover 3.0	timeout 1000 void	0			0		0
interactive discover 3.0	timeout 1000	0			0		0
interactive discover 3.0	timeout 10000 void	178	30.052	30.052	30.053	15.026	0
interactive discover 3.0	timeout 10000	178	27.374	27.377	27.378	13.845	0
interactive discover 3.0	timeout 20000 void	178	23.302	38.68	38.68	65.53	0
interactive discover 3.0	timeout 20000	178	43.035	43.037	43.037	21.589	0
interactive discover 3.0	timeout 5000 void	178	26.299	26.305	26.305	13.224	0
interactive discover 3.0	timeout 5000	178	24.563	24.567	24.568	12.452	0
interactive discover 3.0	cardinality once void simple	178	6.081	6.084	6.084	3.142	0
interactive discover 3.0	cardinality unlimited void simple	178	7.315	7.315	7.316	3.658	0
interactive discover 3.0	overhead simple	0			0		0
interactive discover 3.0	overhead	0			0		0
interactive discover 3.0	timeout 100 void simple	0			0		0
interactive discover 3.0	timeout 100 void	0			0		0
interactive discover 3.0	timeout 100	0			0		0
interactive discover 3.0	timeout 1000 void simple	0			0		0
interactive discover 3.0	timeout 10000 void simple	178	20.637	28.525	28.526	148.409	0
interactive discover 3.0	timeout 2000 void simple	0			0		0
interactive discover 3.0	timeout 2000 void	0			0		0
interactive discover 3.0	timeout 2000	0			0		0
interactive discover 3.0	timeout 20000 void simple	178	46.882	46.884	46.884	23.499	0
interactive discover 3.0	timeout 5000 void simple	178	15.9	30.029	30.031	29.287	0
interactive discover 3.1	baseline	179	3.646	3.648	3.648	1.894	0
interactive discover 3.1	cardinality once void	179	6.093	6.093	6.094	3.046	0
interactive discover 3.1	cardinality once	179	109.099	109.107	109.107	54.675	0
interactive discover 3.1	cardinality unlimited void	0			0		0
interactive discover 3.1	cardinality unlimited	179	72.127	72.128	72.128	36.093	0
interactive discover 3.1	timeout 1000 void	179	6.3	6.301	6.301	3.168	0
interactive discover 3.1	timeout 1000	179	76.239	76.241	76.242	38.196	0
interactive discover 3.1	timeout 10000 void	179	18.131	29.884	29.887	285.281	0
interactive discover 3.1	timeout 10000	0			0		0
interactive discover 3.1	timeout 20000 void	0			0		0
interactive discover 3.1	timeout 20000	0			0		0
interactive discover 3.1	timeout 5000 void	0			0		0
interactive discover 3.1	timeout 5000	179	9.213	19.299	19.3	29.841	0
interactive discover 3.1	cardinality once void simple	179	113.326	113.327	113.327	56.707	0
interactive discover 3.1	cardinality unlimited void simple	0			0		0
interactive discover 3.1	overhead simple	179	105.093	105.093	105.094	52.547	0
interactive discover 3.1	overhead	179	109.4	109.403	109.403	54.775	0
interactive discover 3.1	timeout 100 void simple	179	115.171	115.172	115.172	57.588	0
interactive discover 3.1	timeout 100 void	179	7.185	7.194	7.195	3.826	0
interactive discover 3.1	timeout 100	179	3.931	3.932	3.933	1.978	0
interactive discover 3.1	timeout 1000 void simple	179	113.474	113.475	113.477	56.765	0
interactive discover 3.1	timeout 10000 void simple	0			0		0
interactive discover 3.1	timeout 2000 void simple	0			0		0
interactive discover 3.1	timeout 2000 void	179	6.66	6.662	6.663	3.4	0
interactive discover 3.1	timeout 2000	179	40.618	40.619	40.621	20.356	0
interactive discover 3.1	timeout 20000 void simple	0			0		0
interactive discover 3.1	timeout 5000 void simple	0			0		0
interactive discover 3.2	baseline	128	2.359	2.359	2.36	1.179	0
interactive discover 3.2	cardinality once void	128	3.2	3.201	3.202	1.603	0
interactive discover 3.2	cardinality once	128	33.84	33.841	33.841	16.955	0
interactive discover 3.2	cardinality unlimited void	128	34.634	34.635	34.635	17.367	0
interactive discover 3.2	cardinality unlimited	128	31.839	31.839	31.839	15.919	0
interactive discover 3.2	timeout 1000 void	128	3.139	3.14	3.141	1.582	0
interactive discover 3.2	timeout 1000	128	3.348	3.35	3.35	1.74	0
interactive discover 3.2	timeout 10000 void	128	13.842	25.848	25.848	24.971	0
interactive discover 3.2	timeout 10000	128	9.693	9.694	9.694	4.885	0
interactive discover 3.2	timeout 20000 void	128	25.071	25.072	25.073	12.556	0
interactive discover 3.2	timeout 20000	128	11.65	11.651	11.651	5.847	0
interactive discover 3.2	timeout 5000 void	0			0		0
interactive discover 3.2	timeout 5000	0			0		0
interactive discover 3.2	cardinality once void simple	128	33.466	33.466	33.467	16.733	0
interactive discover 3.2	cardinality unlimited void simple	128	35.653	35.654	35.657	17.828	0
interactive discover 3.2	overhead simple	128	28.973	28.974	28.975	14.528	0
interactive discover 3.2	overhead	128	33.926	33.927	33.928	17.007	0
interactive discover 3.2	timeout 100 void simple	128	30.995	30.996	30.996	15.525	0
interactive discover 3.2	timeout 100 void	128	2.524	3.674	3.675	5.307	0
interactive discover 3.2	timeout 100	128	12.672	12.672	12.673	6.336	0
interactive discover 3.2	timeout 1000 void simple	128	33.862	33.862	33.863	16.931	0
interactive discover 3.2	timeout 10000 void simple	128	43.133	43.134	43.134	21.604	0
interactive discover 3.2	timeout 2000 void simple	128	36.177	36.178	36.183	18.133	0
interactive discover 3.2	timeout 2000 void	128	3.856	3.869	3.869	2.437	0
interactive discover 3.2	timeout 2000	128	13.434	13.436	13.436	6.774	0
interactive discover 3.2	timeout 20000 void simple	128	52.859	52.86	52.861	26.453	0
interactive discover 3.2	timeout 5000 void simple	128	39.259	39.261	39.261	19.667	0
interactive discover 3.3	baseline	237	11.277	11.286	11.288	6.605	0
interactive discover 3.3	cardinality once void	237	12.564	12.571	12.571	7.001	0
interactive discover 3.3	cardinality once	0			0		0
interactive discover 3.3	cardinality unlimited void	237	20.141	20.147	20.147	10.534	0
interactive discover 3.3	cardinality unlimited	0			0		0
interactive discover 3.3	timeout 1000 void	237	10.617	10.636	10.636	7.349	0
interactive discover 3.3	timeout 1000	0			0		0
interactive discover 3.3	timeout 10000 void	237	48.177	48.195	48.196	25.567	0
interactive discover 3.3	timeout 10000	0			0		0
interactive discover 3.3	timeout 20000 void	237	19.461	42.763	42.763	45.991	0
interactive discover 3.3	timeout 20000	0			0		0
interactive discover 3.3	timeout 5000 void	237	13.942	13.949	13.949	7.521	0
interactive discover 3.3	timeout 5000	0			0		0
interactive discover 3.3	cardinality once void simple	0			0		0
interactive discover 3.3	cardinality unlimited void simple	0			0		0
interactive discover 3.3	overhead simple	0			0		0
interactive discover 3.3	overhead	0			0		0
interactive discover 3.3	timeout 100 void simple	0			0		0
interactive discover 3.3	timeout 100 void	0			0		0
interactive discover 3.3	timeout 100	237	10.498	10.505	10.506	6.061	0
interactive discover 3.3	timeout 1000 void simple	0			0		0
interactive discover 3.3	timeout 10000 void simple	0			0		0
interactive discover 3.3	timeout 2000 void simple	0			0		0
interactive discover 3.3	timeout 2000 void	237	11.332	11.351	11.352	7.254	0
interactive discover 3.3	timeout 2000	0			0		0
interactive discover 3.3	timeout 20000 void simple	0			0		0
interactive discover 3.3	timeout 5000 void simple	0			0		0
