query	config	requests	first	last	termination	diefficiency	restarts
interactive discover 8.1	overhead simple	0			0		0
interactive discover 8.1	overhead	739	60.241	60.241	60.228	30.12	0
interactive discover 8.1	timeout 100 void simple	141	23.807	60.194	60.218	219.897	1
interactive discover 8.1	timeout 100 void	517	14.944	46.81	47.348	225.842	1
interactive discover 8.1	timeout 100	344	15.199	20.195	19.222	38.962	1
interactive discover 8.1	timeout 1000 void simple	503	32.132	60.237	60.222	171.514	1
interactive discover 8.1	timeout 1000 void	692	18.297	51.808	49.751	239.217	1
interactive discover 8.1	timeout 1000	393	17.723	22.335	21.524	34.834	1
interactive discover 8.1	timeout 10000 void simple	590	58.346	60.244	60.234	32.032	1
interactive discover 8.1	timeout 10000 void	1178	33.483	60.237	60.208	185.951	1
interactive discover 8.1	timeout 10000	270	14.584	17.634	17.275	20.96	0
interactive discover 8.1	timeout 2000 void simple	530	33.035	60.231	60.208	168.436	1
interactive discover 8.1	timeout 2000 void	893	21.828	55.225	54.324	242.694	1
interactive discover 8.1	timeout 2000	477	22.687	26.696	23.376	32.59	1
interactive discover 8.1	timeout 20000 void simple	0			0		0
interactive discover 8.1	timeout 20000 void	1191	43.028	60.215	60.193	121.585	1
interactive discover 8.1	timeout 20000	367	37.925	42.607	19.984	45.985	0
interactive discover 8.1	timeout 5000 void simple	566	43.819	60.254	60.2	100.029	1
interactive discover 8.1	timeout 5000 void	1299	30.656	60.252	60.227	207.939	1
interactive discover 8.1	timeout 5000	828	28.902	33.583	33.395	39.913	1
interactive discover 8.2	baseline	248	12.477	16.322	15.845	29.942	0
interactive discover 8.2	overhead simple	0			0		0
interactive discover 8.2	overhead	371	14.518	22.111	20.637	43.859	0
interactive discover 8.2	timeout 100 void simple	285	23.786	44.123	44.231	138.306	1
interactive discover 8.2	timeout 100 void	381	14.968	24.266	22.994	59.921	1
interactive discover 8.2	timeout 100	311	14.023	19.055	17.428	30.327	1
interactive discover 8.2	timeout 1000 void simple	612	29.653	50.132	49.311	137.954	1
interactive discover 8.2	timeout 1000 void	417	18.17	27.045	23.886	63.93	1
interactive discover 8.2	timeout 1000	574	17.365	24.548	23.66	50.022	1
interactive discover 8.2	timeout 10000 void simple	678	49.052	60.211	60.205	75.182	1
interactive discover 8.2	timeout 10000 void	658	13.275	41.739	34.733	181.655	1
interactive discover 8.2	timeout 10000	239	12.781	16.604	16.112	28.871	0
interactive discover 8.2	timeout 2000 void simple	594	31.424	52.452	51.263	145.65	1
interactive discover 8.2	timeout 2000 void	612	22.972	31.466	28.117	61.883	1
interactive discover 8.2	timeout 2000	578	21.363	26.816	23.521	41.515	1
interactive discover 8.2	timeout 20000 void simple	481	27.846	27.846	60.256	13.923	1
interactive discover 8.2	timeout 20000 void	356	14.192	20.47	19.182	42.512	0
interactive discover 8.2	timeout 20000	265	12.089	19.151	16.573	31.902	0
interactive discover 8.2	timeout 5000 void simple	613	37.222	57.375	55.728	142.367	1
interactive discover 8.2	timeout 5000 void	688	28.932	36.88	36.133	64.126	1
interactive discover 8.2	timeout 5000	779	12.336	32.63	32.094	70.25	1
interactive discover 8.3	baseline	413	13.709	16.771	16.136	21.625	0
interactive discover 8.3	overhead simple	323	44.782	60.204	60.205	48.716	0
interactive discover 8.3	overhead	755	16.172	60.205	60.193	74.135	0
interactive discover 8.3	timeout 100 void simple	335	6.809	6.809	60.212	3.405	1
interactive discover 8.3	timeout 100 void	725	17.666	60.182	60.175	72.607	1
interactive discover 8.3	timeout 100	422	17.027	21.097	18.466	30.583	1
interactive discover 8.3	timeout 1000 void simple	375	33.439	60.254	60.238	146.279	1
interactive discover 8.3	timeout 1000 void	640	19.826	60.178	60.175	227.897	1
interactive discover 8.3	timeout 1000	415	18.765	23.279	22.393	36.915	1
interactive discover 8.3	timeout 10000 void simple	727	55.151	60.23	60.233	44.019	1
interactive discover 8.3	timeout 10000 void	1017	15.484	60.189	60.183	174.56	1
interactive discover 8.3	timeout 10000	418	12.6	16.642	15.066	21.019	0
interactive discover 8.3	timeout 2000 void simple	507	9.169	60.368	60.283	178.014	1
interactive discover 8.3	timeout 2000 void	769	19.805	60.185	60.193	222.755	1
interactive discover 8.3	timeout 2000	383	18.944	22.501	22.146	29.732	1
interactive discover 8.3	timeout 20000 void simple	664	28.744	60.301	60.201	61.824	1
interactive discover 8.3	timeout 20000 void	1042	18.613	60.18	60.191	183.891	1
interactive discover 8.3	timeout 20000	418	13.996	16.472	15.738	18.0	0
interactive discover 8.3	timeout 5000 void simple	669	36.391	60.323	60.266	123.074	1
interactive discover 8.3	timeout 5000 void	1104	28.208	60.253	60.212	166.147	1
interactive discover 8.3	timeout 5000	972	30.314	39.331	36.347	70.63	1
interactive discover 8.4	baseline	332	13.814	17.028	15.503	20.386	0
interactive discover 8.4	overhead simple	240	60.295	60.295	60.269	30.148	0
interactive discover 8.4	overhead	784	15.593	60.239	60.179	153.2	0
interactive discover 8.4	timeout 100 void simple	0			0		0
interactive discover 8.4	timeout 100 void	855	18.342	60.241	60.209	153.072	1
interactive discover 8.4	timeout 100	370	16.35	21.507	17.767	37.908	1
interactive discover 8.4	timeout 1000 void simple	634	39.232	60.262	60.233	95.882	1
interactive discover 8.4	timeout 1000 void	779	21.826	60.231	60.168	177.745	1
interactive discover 8.4	timeout 1000	635	22.417	28.103	27.315	43.403	1
interactive discover 8.4	timeout 10000 void simple	739	59.79	60.265	60.215	30.608	1
interactive discover 8.4	timeout 10000 void	1088	15.31	60.231	60.185	165.517	1
interactive discover 8.4	timeout 10000	557	14.674	35.802	26.134	74.941	0
interactive discover 8.4	timeout 2000 void simple	803	38.998	60.257	60.25	82.555	1
interactive discover 8.4	timeout 2000 void	909	25.12	60.301	60.249	164.114	1
interactive discover 8.4	timeout 2000	757	24.274	30.879	29.957	45.009	1
interactive discover 8.4	timeout 20000 void simple	474	28.858	28.858	60.256	14.429	1
interactive discover 8.4	timeout 20000 void	1063	26.427	60.276	60.191	112.289	1
interactive discover 8.4	timeout 20000	336	13.729	16.356	15.794	19.228	0
interactive discover 8.4	timeout 5000 void simple	767	50.902	60.246	60.202	49.182	1
interactive discover 8.4	timeout 5000 void	1184	29.85	60.252	60.207	144.035	1
interactive discover 8.4	timeout 5000	986	29.074	37.523	36.886	67.406	1
interactive short 1.0	baseline	129	14.436	14.436	13.194	7.218	0
interactive short 1.0	overhead simple	129	21.523	21.523	14.281	10.761	0
interactive short 1.0	overhead	129	14.77	14.77	12.746	7.385	0
interactive short 1.0	timeout 100 void simple	7	6.929	6.929	6.848	3.465	2
interactive short 1.0	timeout 100 void	7	6.907	6.907	6.763	3.454	2
interactive short 1.0	timeout 100	7	6.855	6.855	6.804	3.428	2
interactive short 1.0	timeout 1000 void simple	52	8.074	8.074	7.639	4.037	2
interactive short 1.0	timeout 1000 void	60	7.743	7.743	7.526	3.872	2
interactive short 1.0	timeout 1000	50	7.644	7.644	7.477	3.822	2
interactive short 1.0	timeout 10000 void simple	129	14.348	14.348	10.482	7.174	0
interactive short 1.0	timeout 10000 void	127	16.38	16.38	12.059	8.19	0
interactive short 1.0	timeout 10000	129	10.922	10.922	10.026	5.461	0
interactive short 1.0	timeout 2000 void simple	100	8.8	8.8	8.32	4.4	2
interactive short 1.0	timeout 2000 void	102	8.636	8.636	8.504	4.318	2
interactive short 1.0	timeout 2000	109	9.02	9.02	8.433	4.51	2
interactive short 1.0	timeout 20000 void simple	129	15.354	15.354	14.163	7.677	0
interactive short 1.0	timeout 20000 void	129	14.693	14.693	13.935	7.346	0
interactive short 1.0	timeout 20000	129	14.309	14.309	10.376	7.154	0
interactive short 1.0	timeout 5000 void simple	124	11.395	11.395	10.394	5.697	1
interactive short 1.0	timeout 5000 void	126	11.568	11.568	9.331	5.784	0
interactive short 1.0	timeout 5000	126	12.066	12.066	10.969	6.033	0
interactive short 1.1	baseline	21	7.083	7.083	6.956	3.542	0
interactive short 1.1	overhead simple	21	8.6	8.6	7.472	4.3	0
interactive short 1.1	overhead	21	8.141	8.141	7.161	4.071	0
interactive short 1.1	timeout 100 void simple	0			0		0
interactive short 1.1	timeout 100 void	0			0		0
interactive short 1.1	timeout 100	0			0		0
interactive short 1.1	timeout 1000 void simple	20	7.42	7.42	7.135	3.71	0
interactive short 1.1	timeout 1000 void	19	8.206	8.206	7.925	4.103	1
interactive short 1.1	timeout 1000	20	7.876	7.876	7.643	3.938	0
interactive short 1.1	timeout 10000 void simple	21	7.78	7.78	7.283	3.89	0
interactive short 1.1	timeout 10000 void	21	8.225	8.225	7.102	4.112	0
interactive short 1.1	timeout 10000	21	7.941	7.941	7.15	3.97	0
interactive short 1.1	timeout 2000 void simple	21	7.688	7.688	6.739	3.844	0
interactive short 1.1	timeout 2000 void	21	8.244	8.244	7.767	4.122	0
interactive short 1.1	timeout 2000	21	7.24	7.24	7.051	3.62	0
interactive short 1.1	timeout 20000 void simple	21	8.099	8.099	7.293	4.05	0
interactive short 1.1	timeout 20000 void	21	7.527	7.527	6.915	3.764	0
interactive short 1.1	timeout 20000	21	7.912	7.912	7.096	3.956	0
interactive short 1.1	timeout 5000 void simple	21	7.253	7.253	6.951	3.627	0
interactive short 1.1	timeout 5000 void	21	7.979	7.979	7.291	3.99	0
interactive short 1.1	timeout 5000	21	8.452	8.452	7.398	4.226	0
interactive short 1.2	baseline	18	7.008	7.008	6.926	3.504	0
interactive short 1.2	overhead simple	18	7.132	7.132	6.861	3.566	0
interactive short 1.2	overhead	18	7.219	7.219	6.967	3.61	0
interactive short 1.2	timeout 100 void simple	0			0		0
interactive short 1.2	timeout 100 void	0			0		0
interactive short 1.2	timeout 100	7	6.42	6.42	6.849	3.21	2
interactive short 1.2	timeout 1000 void simple	18	7.233	7.233	7.024	3.616	0
interactive short 1.2	timeout 1000 void	17	7.442	7.442	7.197	3.721	1
interactive short 1.2	timeout 1000	18	7.255	7.255	6.958	3.627	0
interactive short 1.2	timeout 10000 void simple	18	7.32	7.32	6.938	3.66	0
interactive short 1.2	timeout 10000 void	18	7.177	7.177	7.038	3.588	0
interactive short 1.2	timeout 10000	18	7.206	7.206	6.69	3.603	0
interactive short 1.2	timeout 2000 void simple	18	6.991	6.991	6.732	3.495	0
interactive short 1.2	timeout 2000 void	18	7.307	7.307	7.03	3.654	0
interactive short 1.2	timeout 2000	18	7.243	7.243	6.903	3.622	0
interactive short 1.2	timeout 20000 void simple	18	7.276	7.276	7.159	3.638	0
interactive short 1.2	timeout 20000 void	18	7.271	7.271	6.698	3.635	0
interactive short 1.2	timeout 20000	18	7.071	7.071	6.734	3.535	0
interactive short 1.2	timeout 5000 void simple	18	7.193	7.193	7.04	3.596	0
interactive short 1.2	timeout 5000 void	18	7.289	7.289	6.912	3.644	0
interactive short 1.2	timeout 5000	18	7.054	7.054	6.716	3.527	0
interactive short 1.3	baseline	225	11.284	11.284	10.445	5.642	0
interactive short 1.3	overhead simple	225	14.729	14.729	12.749	7.364	0
interactive short 1.3	overhead	225	11.281	11.281	10.313	5.641	0
interactive short 1.3	timeout 100 void simple	11	6.632	6.632	6.686	3.316	2
interactive short 1.3	timeout 100 void	7	7.256	7.256	6.784	3.628	2
interactive short 1.3	timeout 100	7	6.662	6.662	6.574	3.331	2
interactive short 1.3	timeout 1000 void simple	95	8.019	8.019	7.817	4.01	2
interactive short 1.3	timeout 1000 void	94	7.815	7.815	7.519	3.908	2
interactive short 1.3	timeout 1000	92	7.949	7.949	7.717	3.974	2
interactive short 1.3	timeout 10000 void simple	225	11.682	11.682	10.21	5.841	0
interactive short 1.3	timeout 10000 void	225	11.438	11.438	11.371	5.719	0
interactive short 1.3	timeout 10000	225	14.515	14.515	12.045	7.258	0
interactive short 1.3	timeout 2000 void simple	201	8.865	8.865	8.717	4.433	2
interactive short 1.3	timeout 2000 void	193	8.81	8.81	8.501	4.405	2
interactive short 1.3	timeout 2000	200	9.038	9.038	8.808	4.519	2
interactive short 1.3	timeout 20000 void simple	225	15.816	15.816	11.244	7.908	0
interactive short 1.3	timeout 20000 void	225	11.804	11.804	11.068	5.902	0
interactive short 1.3	timeout 20000	225	14.067	14.067	10.614	7.034	0
interactive short 1.3	timeout 5000 void simple	225	9.694	9.694	9.572	4.847	0
interactive short 1.3	timeout 5000 void	225	11.404	11.404	10.234	5.702	0
interactive short 1.3	timeout 5000	225	11.991	11.991	10.921	5.995	0
interactive short 1.4	baseline	124	14.796	14.796	11.944	7.398	0
interactive short 1.4	overhead simple	124	14.607	14.607	12.423	7.303	0
interactive short 1.4	overhead	124	15.042	15.042	10.516	7.521	0
interactive short 1.4	timeout 100 void simple	7	6.927	6.927	6.846	3.463	2
interactive short 1.4	timeout 100 void	7	7.494	7.494	7.008	3.747	2
interactive short 1.4	timeout 100	7	7.204	7.204	6.911	3.602	2
interactive short 1.4	timeout 1000 void simple	49	7.455	7.455	7.433	3.728	2
interactive short 1.4	timeout 1000 void	52	7.856	7.856	7.484	3.928	2
interactive short 1.4	timeout 1000	60	7.752	7.752	7.503	3.876	2
interactive short 1.4	timeout 10000 void simple	124	14.226	14.226	11.006	7.113	0
interactive short 1.4	timeout 10000 void	124	9.485	9.485	8.901	4.742	0
interactive short 1.4	timeout 10000	123	16.284	16.284	12.359	8.142	0
interactive short 1.4	timeout 2000 void simple	104	9.302	9.302	8.848	4.651	2
interactive short 1.4	timeout 2000 void	93	8.574	8.574	8.429	4.287	2
interactive short 1.4	timeout 2000	109	8.881	8.881	8.53	4.441	2
interactive short 1.4	timeout 20000 void simple	124	11.538	11.538	10.88	5.769	0
interactive short 1.4	timeout 20000 void	124	14.264	14.264	9.53	7.132	0
interactive short 1.4	timeout 20000	124	14.56	14.56	10.643	7.28	0
interactive short 1.4	timeout 5000 void simple	124	11.325	11.325	9.523	5.662	0
interactive short 1.4	timeout 5000 void	120	11.726	11.726	11.437	5.863	1
interactive short 1.4	timeout 5000	120	11.636	11.636	11.096	5.818	1
interactive short 2.0	baseline	0			0		0
interactive short 2.0	overhead simple	0			0		0
interactive short 2.0	overhead	0			0		0
interactive short 2.0	timeout 100 void simple	0			0		0
interactive short 2.0	timeout 100 void	0			0		0
interactive short 2.0	timeout 100	0			0		0
interactive short 2.0	timeout 1000 void simple	0			0		0
interactive short 2.0	timeout 1000 void	0			0		0
interactive short 2.0	timeout 1000	0			0		0
interactive short 2.0	timeout 10000 void simple	0			0		0
interactive short 2.0	timeout 10000 void	0			0		0
interactive short 2.0	timeout 10000	0			0		0
interactive short 2.0	timeout 2000 void simple	0			0		0
interactive short 2.0	timeout 2000 void	0			0		0
interactive short 2.0	timeout 2000	0			0		0
interactive short 2.0	timeout 20000 void simple	1633	51.235	51.235	60.189	25.617	3
interactive short 2.0	timeout 20000 void	2187	51.225	51.225	60.183	25.613	3
interactive short 2.0	timeout 20000	2244	51.477	51.477	60.171	25.738	3
interactive short 2.0	timeout 5000 void simple	0			0		0
interactive short 2.0	timeout 5000 void	0			0		0
interactive short 2.0	timeout 5000	0			0		0
interactive short 2.1	baseline	0			0		0
interactive short 2.1	overhead simple	0			0		0
interactive short 2.1	overhead	0			0		0
interactive short 2.1	timeout 100 void simple	0			0		0
interactive short 2.1	timeout 100 void	0			0		0
interactive short 2.1	timeout 100	0			0		0
interactive short 2.1	timeout 1000 void simple	0			0		0
interactive short 2.1	timeout 1000 void	0			0		0
interactive short 2.1	timeout 1000	0			0		0
interactive short 2.1	timeout 10000 void simple	0			0		0
interactive short 2.1	timeout 10000 void	0			0		0
interactive short 2.1	timeout 10000	0			0		0
interactive short 2.1	timeout 2000 void simple	0			0		0
interactive short 2.1	timeout 2000 void	0			0		0
interactive short 2.1	timeout 2000	0			0		0
interactive short 2.1	timeout 20000 void simple	0			0		0
interactive short 2.1	timeout 20000 void	0			0		0
interactive short 2.1	timeout 20000	0			0		0
interactive short 2.1	timeout 5000 void simple	0			0		0
interactive short 2.1	timeout 5000 void	0			0		0
interactive short 2.1	timeout 5000	0			0		0
interactive short 2.2	baseline	1529	60.173	60.173	60.235	30.087	0
interactive short 2.2	overhead simple	1471	60.156	60.156	60.159	30.078	0
interactive short 2.2	overhead	0			0		0
interactive short 2.2	timeout 100 void simple	0			0		0
interactive short 2.2	timeout 100 void	0			0		0
interactive short 2.2	timeout 100	0			0		0
interactive short 2.2	timeout 1000 void simple	0			0		0
interactive short 2.2	timeout 1000 void	1245	60.233	60.233	60.192	30.116	3
interactive short 2.2	timeout 1000	0			0		0
interactive short 2.2	timeout 10000 void simple	0			0		0
interactive short 2.2	timeout 10000 void	0			0		0
interactive short 2.2	timeout 10000	1511	16.568	16.568	60.187	8.284	2
interactive short 2.2	timeout 2000 void simple	0			0		0
interactive short 2.2	timeout 2000 void	0			0		0
interactive short 2.2	timeout 2000	1456	60.171	60.171	60.191	30.085	3
interactive short 2.2	timeout 20000 void simple	0			0		0
interactive short 2.2	timeout 20000 void	1556	47.318	47.318	60.189	23.659	2
interactive short 2.2	timeout 20000	1618	60.242	60.242	60.236	30.121	2
interactive short 2.2	timeout 5000 void simple	0			0		0
interactive short 2.2	timeout 5000 void	0			0		0
interactive short 2.2	timeout 5000	1411	60.208	60.208	60.296	30.104	2
interactive short 2.3	baseline	1554	60.163	60.163	60.188	30.081	0
interactive short 2.3	overhead simple	0			0		0
interactive short 2.3	overhead	0			0		0
interactive short 2.3	timeout 100 void simple	0			0		0
interactive short 2.3	timeout 100 void	0			0		0
interactive short 2.3	timeout 100	0			0		0
interactive short 2.3	timeout 1000 void simple	0			0		0
interactive short 2.3	timeout 1000 void	0			0		0
interactive short 2.3	timeout 1000	0			0		0
interactive short 2.3	timeout 10000 void simple	0			0		0
interactive short 2.3	timeout 10000 void	1556	60.225	60.225	60.239	30.113	3
interactive short 2.3	timeout 10000	1674	60.175	60.175	60.19	30.087	3
interactive short 2.3	timeout 2000 void simple	0			0		0
interactive short 2.3	timeout 2000 void	0			0		0
interactive short 2.3	timeout 2000	0			0		0
interactive short 2.3	timeout 20000 void simple	1926	49.718	49.718	60.184	24.859	3
interactive short 2.3	timeout 20000 void	1664	49.488	49.488	60.226	24.744	3
interactive short 2.3	timeout 20000	1882	60.191	60.191	60.169	30.096	3
interactive short 2.3	timeout 5000 void simple	1458	60.226	60.226	60.206	30.113	3
interactive short 2.3	timeout 5000 void	1358	60.166	60.166	60.183	30.083	3
interactive short 2.3	timeout 5000	0			0		0
interactive short 2.4	baseline	0			0		0
interactive short 2.4	overhead simple	0			0		0
interactive short 2.4	overhead	0			0		0
interactive short 2.4	timeout 100 void simple	0			0		0
interactive short 2.4	timeout 100 void	0			0		0
interactive short 2.4	timeout 100	0			0		0
interactive short 2.4	timeout 1000 void simple	0			0		0
interactive short 2.4	timeout 1000 void	0			0		0
interactive short 2.4	timeout 1000	0			0		0
interactive short 2.4	timeout 10000 void simple	0			0		0
interactive short 2.4	timeout 10000 void	1533	60.217	60.217	60.178	30.108	2
interactive short 2.4	timeout 10000	0			0		0
interactive short 2.4	timeout 2000 void simple	0			0		0
interactive short 2.4	timeout 2000 void	0			0		0
interactive short 2.4	timeout 2000	0			0		0
interactive short 2.4	timeout 20000 void simple	1651	51.898	51.898	60.188	25.949	2
interactive short 2.4	timeout 20000 void	2403	52.272	52.272	60.206	26.136	3
interactive short 2.4	timeout 20000	1940	51.216	51.216	60.191	25.608	3
interactive short 2.4	timeout 5000 void simple	0			0		0
interactive short 2.4	timeout 5000 void	0			0		0
interactive short 2.4	timeout 5000	0			0		0
interactive short 3.0	baseline	901	60.247	60.247	60.199	30.123	0
interactive short 3.0	overhead simple	673	60.181	60.181	60.178	30.09	0
interactive short 3.0	overhead	1222	60.246	60.246	60.186	30.123	0
interactive short 3.0	timeout 100 void simple	0			0		0
interactive short 3.0	timeout 100 void	0			0		0
interactive short 3.0	timeout 100	0			0		0
interactive short 3.0	timeout 1000 void simple	0			0		0
interactive short 3.0	timeout 1000 void	0			0		0
interactive short 3.0	timeout 1000	0			0		0
interactive short 3.0	timeout 10000 void simple	425	17.044	17.044	17.292	8.522	4
interactive short 3.0	timeout 10000 void	457	16.993	16.993	17.255	8.496	4
interactive short 3.0	timeout 10000	378	16.971	16.971	17.166	8.486	4
interactive short 3.0	timeout 2000 void simple	0			0		0
interactive short 3.0	timeout 2000 void	165	8.537	8.537	8.802	4.269	4
interactive short 3.0	timeout 2000	0			0		0
interactive short 3.0	timeout 20000 void simple	525	27.09	27.09	27.467	13.545	4
interactive short 3.0	timeout 20000 void	564	26.664	26.664	26.674	13.332	4
interactive short 3.0	timeout 20000	619	27.047	27.047	27.587	13.524	4
interactive short 3.0	timeout 5000 void simple	317	12.621	12.621	12.356	6.311	4
interactive short 3.0	timeout 5000 void	310	11.69	11.69	11.72	5.845	4
interactive short 3.0	timeout 5000	315	11.812	11.812	11.833	5.906	4
interactive short 3.1	baseline	639	60.231	60.231	60.191	30.116	0
interactive short 3.1	overhead simple	547	60.218	60.218	60.182	30.109	0
interactive short 3.1	overhead	1036	60.217	60.217	60.203	30.108	0
interactive short 3.1	timeout 100 void simple	0			0		0
interactive short 3.1	timeout 100 void	0			0		0
interactive short 3.1	timeout 100	0			0		0
interactive short 3.1	timeout 1000 void simple	0			0		0
interactive short 3.1	timeout 1000 void	0			0		0
interactive short 3.1	timeout 1000	0			0		0
interactive short 3.1	timeout 10000 void simple	358	16.617	16.617	16.802	8.309	4
interactive short 3.1	timeout 10000 void	357	16.972	16.972	16.825	8.486	4
interactive short 3.1	timeout 10000	418	16.84	16.84	17.089	8.42	4
interactive short 3.1	timeout 2000 void simple	0			0		0
interactive short 3.1	timeout 2000 void	0			0		0
interactive short 3.1	timeout 2000	0			0		0
interactive short 3.1	timeout 20000 void simple	403	27.048	27.048	27.842	13.524	4
interactive short 3.1	timeout 20000 void	571	27.138	27.138	27.389	13.569	4
interactive short 3.1	timeout 20000	422	27.354	27.354	27.431	13.677	4
interactive short 3.1	timeout 5000 void simple	297	12.348	12.348	11.871	6.174	4
interactive short 3.1	timeout 5000 void	261	11.981	11.981	12.24	5.99	4
interactive short 3.1	timeout 5000	302	11.782	11.782	12.116	5.891	4
interactive short 3.2	baseline	0			0		0
interactive short 3.2	overhead simple	0			0		0
interactive short 3.2	overhead	0			0		0
interactive short 3.2	timeout 100 void simple	0			0		0
interactive short 3.2	timeout 100 void	0			0		0
interactive short 3.2	timeout 100	0			0		0
interactive short 3.2	timeout 1000 void simple	0			0		0
interactive short 3.2	timeout 1000 void	0			0		0
interactive short 3.2	timeout 1000	0			0		0
interactive short 3.2	timeout 10000 void simple	755	16.754	16.754	17.03	8.377	4
interactive short 3.2	timeout 10000 void	764	17.03	17.03	16.883	8.515	4
interactive short 3.2	timeout 10000	0			0		0
interactive short 3.2	timeout 2000 void simple	149	8.826	8.826	9.083	4.413	4
interactive short 3.2	timeout 2000 void	156	8.831	8.831	8.784	4.415	4
interactive short 3.2	timeout 2000	0			0		0
interactive short 3.2	timeout 20000 void simple	0			0		0
interactive short 3.2	timeout 20000 void	1439	27.035	27.035	27.108	13.518	4
interactive short 3.2	timeout 20000	0			0		0
interactive short 3.2	timeout 5000 void simple	373	11.842	11.842	11.77	5.921	4
interactive short 3.2	timeout 5000 void	0			0		0
interactive short 3.2	timeout 5000	0			0		0
interactive short 3.3	baseline	1227	60.259	60.259	60.205	30.13	0
interactive short 3.3	overhead simple	885	60.218	60.218	60.199	30.109	0
interactive short 3.3	overhead	1275	60.179	60.179	60.16	30.09	0
interactive short 3.3	timeout 100 void simple	0			0		0
interactive short 3.3	timeout 100 void	0			0		0
interactive short 3.3	timeout 100	0			0		0
interactive short 3.3	timeout 1000 void simple	0			0		0
interactive short 3.3	timeout 1000 void	0			0		0
interactive short 3.3	timeout 1000	0			0		0
interactive short 3.3	timeout 10000 void simple	331	16.941	16.941	16.957	8.47	4
interactive short 3.3	timeout 10000 void	399	17.065	17.065	17.036	8.533	4
interactive short 3.3	timeout 10000	374	16.878	16.878	16.929	8.439	4
interactive short 3.3	timeout 2000 void simple	0			0		0
interactive short 3.3	timeout 2000 void	0			0		0
interactive short 3.3	timeout 2000	0			0		0
interactive short 3.3	timeout 20000 void simple	465	27.088	27.088	27.626	13.544	4
interactive short 3.3	timeout 20000 void	681	26.854	26.854	27.324	13.427	4
interactive short 3.3	timeout 20000	531	26.98	26.98	27.312	13.49	4
interactive short 3.3	timeout 5000 void simple	0			0		0
interactive short 3.3	timeout 5000 void	289	11.741	11.741	11.993	5.87	4
interactive short 3.3	timeout 5000	300	11.773	11.773	11.65	5.886	4
interactive short 3.4	baseline	803	60.222	60.222	60.193	30.111	0
interactive short 3.4	overhead simple	658	60.188	60.188	60.172	30.094	0
interactive short 3.4	overhead	998	60.231	60.231	60.195	30.116	0
interactive short 3.4	timeout 100 void simple	0			0		0
interactive short 3.4	timeout 100 void	0			0		0
interactive short 3.4	timeout 100	0			0		0
interactive short 3.4	timeout 1000 void simple	0			0		0
interactive short 3.4	timeout 1000 void	0			0		0
interactive short 3.4	timeout 1000	0			0		0
interactive short 3.4	timeout 10000 void simple	479	16.982	16.982	17.192	8.491	4
interactive short 3.4	timeout 10000 void	423	16.833	16.833	16.906	8.416	4
interactive short 3.4	timeout 10000	419	16.764	16.764	16.887	8.382	4
interactive short 3.4	timeout 2000 void simple	0			0		0
interactive short 3.4	timeout 2000 void	0			0		0
interactive short 3.4	timeout 2000	0			0		0
interactive short 3.4	timeout 20000 void simple	390	27.348	27.348	27.431	13.674	4
interactive short 3.4	timeout 20000 void	630	27.214	27.214	27.518	13.607	4
interactive short 3.4	timeout 20000	500	27.175	27.175	27.534	13.588	4
interactive short 3.4	timeout 5000 void simple	296	11.627	11.627	11.984	5.814	4
interactive short 3.4	timeout 5000 void	339	11.603	11.603	11.786	5.801	4
interactive short 3.4	timeout 5000	301	11.657	11.657	11.786	5.829	4
interactive short 4.0	baseline	1	6.987	6.987	6.82	3.494	0
interactive short 4.0	overhead simple	1	7.33	7.33	7.054	3.665	0
interactive short 4.0	overhead	1	6.995	6.995	6.719	3.498	0
interactive short 4.0	timeout 100 void simple	1	6.881	6.881	6.583	3.441	0
interactive short 4.0	timeout 100 void	1	7.249	7.249	6.812	3.624	0
interactive short 4.0	timeout 100	1	6.772	6.772	6.623	3.386	0
interactive short 4.0	timeout 1000 void simple	1	6.922	6.922	6.85	3.461	0
interactive short 4.0	timeout 1000 void	1	6.87	6.87	6.686	3.435	0
interactive short 4.0	timeout 1000	1	7.084	7.084	6.867	3.542	0
interactive short 4.0	timeout 10000 void simple	1	7.012	7.012	6.852	3.506	0
interactive short 4.0	timeout 10000 void	1	7.122	7.122	6.695	3.561	0
interactive short 4.0	timeout 10000	1	7.035	7.035	6.816	3.518	0
interactive short 4.0	timeout 2000 void simple	1	7.042	7.042	6.93	3.521	0
interactive short 4.0	timeout 2000 void	1	7.143	7.143	6.947	3.571	0
interactive short 4.0	timeout 2000	1	7.194	7.194	7.037	3.597	0
interactive short 4.0	timeout 20000 void simple	1	7.253	7.253	7.041	3.627	0
interactive short 4.0	timeout 20000 void	1	7.143	7.143	6.889	3.571	0
interactive short 4.0	timeout 20000	1	6.962	6.962	6.77	3.481	0
interactive short 4.0	timeout 5000 void simple	1	6.924	6.924	6.821	3.462	0
interactive short 4.0	timeout 5000 void	1	7.042	7.042	6.642	3.521	0
interactive short 4.0	timeout 5000	1	7.073	7.073	6.955	3.537	0
interactive short 4.1	baseline	1	7.19	7.19	6.853	3.595	0
interactive short 4.1	overhead simple	1	7.421	7.421	6.855	3.711	0
interactive short 4.1	overhead	1	7.358	7.358	6.686	3.679	0
interactive short 4.1	timeout 100 void simple	1	7.248	7.248	7.076	3.624	0
interactive short 4.1	timeout 100 void	1	6.859	6.859	6.739	3.429	0
interactive short 4.1	timeout 100	1	6.836	6.836	6.623	3.418	0
